Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.683333, -0.122184,0.645359,-0.161453,-0.0417816,0.0274591,0.0799419,2.50292,0.252274,-4.74143,-0.0503624,0.127279,-0.0809412,0.0725953,1.02153,0.181379,0.948462,0.10651,0.23858,-0.179318,0.063587,1.14569,0.427261,0.950387,0.206442,0.128459,-0.194025,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.335872,0.784146,0.346589,0.862223,0.342963,0.283924,-0.241529,0.43448,0.783926,0.264191,0.702281,0.688762,-0.161132,-0.0802808,0.439175,0.613633,0.0318223,0.984772,0.0210779,0.16664,-0.0448558,
0.7, -0.13977,0.548135,-0.126161,-0.0387376,0.0264154,0.0757609,2.30107,0.513277,-5.20477,-0.0822334,0.106098,-0.076162,0.0725833,1.02155,0.181335,0.948329,0.106715,0.239026,-0.179304,0.0634793,1.1455,0.427339,0.950339,0.206701,0.128519,-0.193943,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.336286,0.784469,0.347222,0.863518,0.341156,0.28365,-0.239776,0.434963,0.784318,0.264303,0.704045,0.686992,-0.160931,-0.0804067,0.439135,0.613679,0.031753,0.984767,0.0215539,0.166636,-0.0447355,
0.716667, -0.186736,0.548921,-0.22852,-0.0377697,0.0255044,0.0728527,2.05869,0.709336,-5.56438,-0.105721,0.0834464,-0.0708956,0.0725857,1.02154,0.181295,0.948215,0.106984,0.239414,-0.179233,0.0636006,1.14537,0.42744,0.950163,0.2058,0.132024,-0.193407,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.336581,0.78467,0.348006,0.864556,0.34004,0.282708,-0.23873,0.435155,0.785271,0.264901,0.710766,0.679589,-0.160333,-0.0852218,0.439139,0.613677,0.0317248,0.984838,0.0220793,0.166288,-0.0442046,
0.741667, -0.194346,0.603922,-0.249514,-0.0427318,0.0238318,0.0703111,1.85387,0.767583,-5.76325,-0.110653,0.0595944,-0.0664292,0.0725839,1.02147,0.181297,0.948072,0.107457,0.239808,-0.17918,0.0636914,1.14502,0.427579,0.950114,0.207331,0.128775,-0.194203,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.337217,0.785119,0.349194,0.866884,0.337086,0.281954,-0.235344,0.435973,0.785819,0.265543,0.715399,0.676166,-0.154039,-0.0853053,0.439108,0.613664,0.0317372,0.984789,0.0226283,0.166697,-0.0434912,
0.758333, -0.211217,0.65391,-0.128381,-0.0463825,0.0226208,0.0697918,1.72843,0.78723,-5.88091,-0.115446,0.0479364,-0.0653677,0.0725578,1.02139,0.181331,0.947968,0.10758,0.240052,-0.179327,0.0640309,1.1447,0.427557,0.95,0.208394,0.126964,-0.194815,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.337517,0.785643,0.350099,0.869485,0.335245,0.280334,-0.230261,0.436202,0.786412,0.266281,0.722246,0.669976,-0.150096,-0.0834538,0.439239,0.614063,0.0316294,0.985297,0.0481872,0.161206,-0.0296574,
0.775, -0.23983,0.689584,0.115969,-0.0494734,0.0193908,0.068357,1.94969,0.769523,-5.88912,-0.113321,0.0747161,-0.0633151,0.072583,1.02134,0.181318,0.947893,0.10779,0.240136,-0.179485,0.0643952,1.14424,0.42721,0.947944,0.212689,0.128332,-0.199238,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.337831,0.786486,0.351167,0.872845,0.324507,0.282486,-0.230302,0.436169,0.787087,0.266835,0.728281,0.66441,-0.147531,-0.0800051,0.439166,0.61403,0.031603,0.985185,0.0477938,0.162002,-0.0296852,
0.783333, -0.236692,0.735643,0.11525,-0.0505737,0.019828,0.0690338,2.12454,0.748805,-5.82157,-0.112578,0.0900182,-0.0626681,0.0725548,1.02132,0.181302,0.947896,0.107988,0.24018,-0.17929,0.0643636,1.14433,0.427342,0.948105,0.21192,0.130228,-0.198058,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.337273,0.785333,0.351711,0.87453,0.339419,0.27021,-0.216746,0.436244,0.787541,0.267096,0.730513,0.662744,-0.14561,-0.0769356,0.43912,0.613531,0.0315526,0.984883,0.0220534,0.165956,-0.044477,
0.8, -0.145038,0.770507,-0.00228359,-0.0531795,0.0236256,0.0690912,2.14767,0.762057,-5.85703,-0.114525,0.0901754,-0.0626507,0.0725321,1.02133,0.181231,0.947842,0.108179,0.240209,-0.179422,0.0645041,1.14412,0.42725,0.948042,0.212396,0.128737,-0.198823,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.337745,0.787391,0.352225,0.877643,0.317713,0.281279,-0.222898,0.436147,0.788621,0.267737,0.735531,0.658905,-0.140527,-0.0713514,0.438892,0.613592,0.0314775,0.984631,0.022397,0.167502,-0.044089,
0.825, -0.0291788,0.817341,0.00909092,-0.0566072,0.0260638,0.0692771,2.04094,0.789712,-5.81418,-0.117966,0.0788507,-0.0633339,0.0724908,1.02134,0.181126,0.947797,0.108504,0.240303,-0.179336,0.0643877,1.14398,0.427252,0.9476,0.212625,0.129988,-0.199868,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.337616,0.788338,0.354051,0.880602,0.309699,0.281651,-0.222035,0.436182,0.789978,0.269531,0.739216,0.656053,-0.136195,-0.0678603,0.438827,0.613694,0.0311509,0.984672,0.0225974,0.16727,-0.0439503,
0.841667, 0.0552427,0.86429,0.103133,-0.0593903,0.0326389,0.0694617,1.79914,0.846866,-5.9384,-0.124006,0.0555766,-0.0640545,0.0724827,1.02128,0.181062,0.947759,0.108779,0.240249,-0.179447,0.0646674,1.14374,0.427176,0.947704,0.212287,0.129956,-0.199755,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.337417,0.78874,0.355481,0.88212,0.309252,0.279989,-0.21871,0.436262,0.790625,0.271524,0.741361,0.654224,-0.135249,-0.0639021,0.438799,0.613714,0.0309463,0.984598,0.0219476,0.16755,-0.044849,
