Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.425, -0.000649265,-0.0287258,-0.0294178,0.00749388,-0.00335434,-0.000705082,-0.056045,0.0151639,0.575501,-9.9641e-05,-0.00272336,-0.000696664,0.812196,-0.0199128,0.0242263,0.56269,0.214079,0.61112,0.51389,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.441667, -0.0333519,-0.0355991,-0.108086,0.00710159,-0.00291609,-0.000987116,-0.0521701,0.021533,0.578543,0.000269801,-0.00268852,-0.000280137,0.812201,-0.0195927,0.0203098,0.56749,0.216777,0.602724,0.517385,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.466667, 0.000508056,-0.0707863,-0.0198956,0.00657685,-0.00422522,-0.000476722,-0.04165,-0.000877074,0.597717,-0.000306469,-0.00268296,-0.00117437,0.81184,-0.0173307,0.0210636,0.541247,0.196717,0.610153,0.544122,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.483333, -0.0199099,-0.0155003,-0.0034067,0.00671224,-0.00328667,-0.000214566,-0.0363269,0.0175794,0.539836,0.000230264,-0.0031638,-0.000857294,0.812173,-0.0195833,0.0225974,0.560588,0.212348,0.603926,0.525284,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.508333, -0.0103035,-0.0283402,-0.103614,0.00751304,-0.00332035,-0.000492969,-0.0449972,-0.000344759,0.542191,-0.000476036,-0.00248806,-0.000881124,0.811641,-0.017683,0.0212571,0.541406,0.197286,0.61149,0.542253,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.525, -0.00901243,-0.0425383,-0.111046,0.00774732,-0.00383155,-0.000357125,-0.0467118,0.0194626,0.542816,-4.00061e-06,-0.00294786,-0.000534316,0.812113,-0.0173262,0.0212355,0.544044,0.196343,0.609402,0.542305,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.55, 0.00181726,-0.0306579,-0.0622598,0.00715733,-0.00347923,-0.000169005,-0.0432209,0.0112321,0.542227,-0.000525742,-0.00248264,-0.000819163,0.812269,-0.0171299,0.0211416,0.544429,0.196382,0.609676,0.541595,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.566667, -0.025539,-0.0179752,-0.118429,0.00770736,-0.002806,-0.000172659,-0.0423098,0.00986754,0.551104,-0.000119379,-0.00260856,-0.000784101,0.812348,-0.0176161,0.0212105,0.54577,0.195759,0.60928,0.540917,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.591667, -0.0439531,-0.0575296,-0.109313,0.00693129,-0.00291044,-0.000559294,-0.0430744,0.0118305,0.59452,0.000195607,-0.00243501,-0.000870303,0.812295,-0.0174551,0.0213374,0.54495,0.196556,0.608742,0.54206,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.608333, -0.0394211,-0.00648629,-0.136507,0.00742056,-0.00288168,-0.000573789,-0.042269,0.00126335,0.620233,-0.000141449,-0.00255296,-0.000421456,0.812319,-0.0172101,0.0211379,0.545065,0.196787,0.608621,0.541996,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.633333, -0.0297593,-0.0330155,-0.0972362,0.00690038,-0.00315539,-0.0012728,-0.057444,0.0165991,0.620094,0.000288711,-0.00224883,-8.25955e-05,0.812244,-0.0174814,0.021286,0.545935,0.195756,0.610236,0.539673,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.65, -0.00153258,-0.0400596,-0.0673066,0.00795473,-0.00329324,-0.000903596,-0.0418884,0.00719964,0.601866,0.000205649,-0.00217653,-0.000552976,0.812272,-0.0173379,0.021177,0.544884,0.196308,0.60951,0.541352,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.666667, 0.0239152,-0.030435,0.00104576,0.00803864,-0.00335492,-0.000831295,-0.0422667,0.0186818,0.594782,1.14008e-05,-0.00227913,-0.00119731,0.812369,-0.0173862,0.0211385,0.545325,0.197009,0.608778,0.541478,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.683333, -0.00332715,-0.0127836,-0.00931753,0.0068994,-0.00444383,-0.000115514,-0.0351138,0.0186434,0.594278,-0.000136198,-0.0024489,-0.000725195,0.812337,-0.0172139,0.0210251,0.544558,0.196555,0.608892,0.542286,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.708333, -0.00471676,-0.0325007,-0.0023777,0.00634574,-0.00368856,-0.000734556,-0.0309538,0.0169927,0.539596,-0.000518049,-0.00246096,-0.000737221,0.812144,-0.0176463,0.0210235,0.545203,0.195954,0.6109,0.53959,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.725, -0.00330162,-0.0228295,-0.110691,0.00746363,-0.00290806,-0.000531169,-0.0422344,0.00472379,0.590835,-0.000548606,-0.00301135,-0.00114988,0.812333,-0.0173268,0.0210134,0.545029,0.196257,0.609582,0.541143,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.75, -0.00392218,-0.028019,-0.106867,0.00793177,-0.00357949,-0.000666786,-0.0418921,0.0137804,0.540267,-0.00092005,-0.00246537,-0.000632085,0.812248,-0.0173548,0.0212188,0.544507,0.196375,0.609051,0.542223,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.766667, -0.00153393,-0.029429,-0.0427091,0.00845302,-0.00348402,-0.000287161,-0.0422715,0.0185272,0.54179,-0.000381742,-0.00256001,-0.000835054,0.81239,-0.017257,0.0210951,0.545206,0.196575,0.608781,0.541752,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.791667, -0.0417003,-0.0190615,-0.130073,0.00782846,-0.00257279,7.31994e-05,-0.0355463,0.00717843,0.555218,-1.13946e-05,-0.00278365,-0.000507887,0.81225,-0.0175979,0.0210149,0.54455,0.196387,0.609862,0.541263,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.808333, -0.0172463,-0.0442883,-0.048352,0.00722022,-0.00308875,-0.000173745,-0.0356332,0.00539299,0.61145,0.000231955,-0.00221891,-0.000320569,0.812727,-0.0190247,0.0214305,0.556133,0.199411,0.607106,0.531388,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.833333, -0.0415518,-0.0445137,-0.127862,0.00753787,-0.00345994,-0.000437328,-0.0427662,0.00162844,0.543015,1.11404e-05,-0.00296009,-0.00074983,0.81165,-0.0174855,0.0212085,0.541002,0.197548,0.611346,0.542723,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
0.85, 0.0222533,-0.033092,-0.0776551,0.00811819,-0.00473289,-0.000615233,-0.0422453,0.0325753,0.548935,-0.000274434,-0.00247988,0.000166574,0.811725,-0.0174777,0.0211242,0.541049,0.197595,0.610991,0.543058,0.430033,1.26881,0.0212256,0.896696,0.191589,0.210726,-0.338857,0.216543,0.354573,0.110931,0.657721,0.321465,-0.528504,-0.429822,0.487747,0.194232,0.197951,0.652692,0.0363732,-0.644367,-0.396814,0.605847,0.165043,0.222647,-0.266348,-0.415022,-0.442406,0.749061,0.81363,-0.0193206,0.0229961,0.970111,0.027848,0.236824,-0.0449786,
