Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.425, 4.17162,-3.2094,-19.4532,0.61405,0.441686,0.180229,-7.36638,-2.49641,-17.6142,0.890796,-0.0375478,-0.0298297,0.0662261,1.05636,0.145032,0.9771,0.0393466,0.209079,-0.00355795,0.00907094,0.803461,0.455429,0.851149,0.150787,0.0258948,0.502133,0.211783,0.815841,0.39089,0.740213,0.366016,-0.0140527,0.563843,-0.0156684,1.14095,0.376056,0.916915,-0.0413157,0.355608,0.176362,0.320399,0.852885,0.383047,0.99112,0.00933011,0.0906673,-0.0968148,0.434535,0.715547,0.18941,0.988122,0.0103796,-0.128865,0.083071,
0.441667, 4.15273,-3.47302,-19.6043,0.611219,0.397199,0.153793,-7.36761,-2.54052,-17.5413,0.87962,-0.0272963,-0.031543,0.066399,1.05654,0.145284,0.977305,0.0386211,0.208269,-0.00274839,0.00967145,0.803415,0.455081,0.849258,0.150113,0.0175445,0.505885,0.212652,0.816691,0.390627,0.740656,0.365571,-0.012911,0.563578,-0.0159284,1.14122,0.376131,0.916697,-0.042215,0.355547,0.1774,0.320702,0.854198,0.382812,0.991322,0.00681709,0.0911444,-0.0944866,0.435418,0.716939,0.18948,0.988016,0.0126145,-0.126786,0.0871289,
0.466667, 4.21785,-3.63018,-19.6471,0.587558,0.366357,0.136652,-7.27272,-2.62064,-17.5116,0.871948,-0.00946411,-0.0337014,0.0667312,1.05685,0.145649,0.977347,0.0376609,0.208262,-0.00160129,0.0102591,0.803777,0.455571,0.850059,0.148518,0.0249841,0.504696,0.212889,0.818207,0.390396,0.736069,0.366979,-0.00782804,0.568741,-0.0160622,1.14132,0.376305,0.917093,-0.0439117,0.354789,0.176458,0.320842,0.856573,0.382164,0.991868,0.00737515,0.0884455,-0.0912203,0.436937,0.718944,0.189662,0.987832,0.00715161,-0.127364,0.0889627,
0.483333, 4.21199,-3.73605,-19.7025,0.544015,0.341983,0.126463,-7.22172,-2.73282,-17.3832,0.876074,0.0119526,-0.0305866,0.0666858,1.05685,0.145877,0.977284,0.0400121,0.207913,-0.00933749,0.0112318,0.804192,0.455255,0.848706,0.150153,0.0228837,0.506586,0.213576,0.81886,0.390245,0.736934,0.364487,-0.008536,0.569214,-0.0164254,1.14155,0.376367,0.916372,-0.0441417,0.355615,0.178472,0.321499,0.857619,0.38182,0.991845,0.00145924,0.0902318,-0.089994,0.437771,0.72021,0.189661,0.987636,0.0106786,-0.124157,0.0951108,
0.508333, 4.23089,-3.83385,-19.6011,0.502652,0.318373,0.115053,-7.18167,-2.84705,-17.2357,0.892866,0.0372457,-0.0330196,0.0671448,1.0571,0.146325,0.977593,0.0407368,0.20622,-0.0111847,0.0118961,0.804221,0.455151,0.847339,0.151089,0.0238954,0.508545,0.214378,0.81978,0.389964,0.736483,0.365328,-0.00713768,0.569278,-0.0165844,1.14147,0.376742,0.917,-0.0463284,0.35443,0.177044,0.32214,0.85926,0.381396,0.991975,-0.00186535,0.0920803,-0.0866164,0.438609,0.721559,0.189863,0.987139,0.00567453,-0.125017,0.0994766,
0.525, 4.3239,-3.8408,-20.007,0.478706,0.298738,0.111425,-7.20958,-2.86146,-17.1196,0.902659,0.0452821,-0.0424018,0.0674374,1.05727,0.146623,0.97787,0.0427981,0.20434,-0.0135286,0.0125756,0.804265,0.455082,0.846516,0.151691,0.0247986,0.509691,0.214436,0.819817,0.389877,0.72848,0.36895,-0.0182267,0.576941,-0.0165685,1.14148,0.377067,0.916979,-0.0467353,0.354361,0.177183,0.322625,0.860526,0.381174,0.991978,-0.00575584,0.0917892,-0.0867241,0.438787,0.72221,0.189686,0.986781,0.00437355,-0.125421,0.102537,
0.541667, 4.34045,-3.60564,-20.0918,0.465683,0.273577,0.119538,-7.02403,-3.00985,-16.9462,0.924906,0.0433446,-0.0695237,0.06779,1.05741,0.147074,0.977605,0.0424204,0.205548,-0.0154819,0.0133394,0.804428,0.45501,0.846031,0.152603,0.022447,0.510334,0.215088,0.820363,0.389948,0.727821,0.369537,-0.0177122,0.577412,-0.0168693,1.1418,0.377267,0.916504,-0.0448627,0.354903,0.179029,0.323342,0.861437,0.380947,0.991723,-0.00792629,0.0952249,-0.0857559,0.439637,0.722743,0.189644,0.987329,0.00230019,-0.122701,0.100606,
0.558333, 4.36776,-3.29595,-20.2891,0.458871,0.251708,0.128499,-6.76798,-3.14015,-16.7332,0.965585,0.0509691,-0.0960897,0.0682916,1.05768,0.14756,0.977984,0.0415916,0.204055,-0.0133708,0.0139043,0.804472,0.454995,0.845384,0.153539,0.0233026,0.511086,0.215714,0.820949,0.390124,0.727063,0.3688,-0.0168602,0.578862,-0.0168376,1.14193,0.377615,0.916762,-0.0465528,0.353935,0.179192,0.324098,0.862552,0.380615,0.991835,-0.0088998,0.0958776,-0.0836111,0.43996,0.723043,0.189426,0.98746,0.00125087,-0.121084,0.101288,
0.591667, 4.4708,-2.99707,-20.3777,0.463378,0.245461,0.138247,-6.91376,-3.06092,-16.5753,0.985896,0.0450173,-0.0972891,0.0692696,1.05824,0.148487,0.978433,0.0423416,0.201817,-0.0120672,0.0151409,0.804775,0.455414,0.844551,0.153754,0.0208417,0.512503,0.216746,0.821677,0.390313,0.726882,0.367965,-0.0145445,0.579683,-0.0165851,1.14223,0.378151,0.917519,-0.0444398,0.352919,0.177856,0.325537,0.863302,0.380051,0.990949,-0.0131689,0.102933,-0.0851508,0.440395,0.723535,0.189189,0.986728,0.00422953,-0.121623,0.107503,
0.608333, 4.605,-2.85147,-20.5839,0.480275,0.241278,0.141976,-7.0183,-2.94542,-16.4974,0.990395,0.0408897,-0.0984974,0.0697652,1.05852,0.148871,0.978388,0.0423356,0.201951,-0.0134576,0.0157825,0.805048,0.455811,0.844285,0.153876,0.0204529,0.512919,0.217282,0.821983,0.39074,0.725089,0.371955,-0.0179412,0.579287,-0.0167716,1.14252,0.378532,0.917273,-0.0449335,0.353212,0.178415,0.326141,0.863592,0.379764,0.990822,-0.0140973,0.103784,-0.0854458,0.440311,0.723429,0.188689,0.987709,-0.00125079,-0.116328,0.104392,
