Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.725, -0.960554,2.10644,22.2082,-0.847451,0.123418,-0.136262,-1.31295,-2.97128,0.500344,0.135358,-0.0840858,0.120282,0.0824194,1.03601,0.111203,0.943405,0.0602765,0.319124,-0.0671833,0.113399,1.12632,0.342163,0.922983,0.174221,0.198397,-0.27998,0.166152,0.775094,0.41152,0.763692,0.0941773,0.520606,-0.369967,0.30523,0.775599,0.219242,0.811002,0.388161,0.348259,-0.265184,0.371628,0.805177,0.128716,0.765839,0.614431,-0.075693,0.173884,0.353349,0.66169,-0.0892596,0.972108,0.0021844,0.234441,-0.00627904,
0.733333, -0.951967,2.1232,22.2202,-0.846985,0.121183,-0.136081,-1.30453,-2.959,0.467486,0.134707,-0.0843268,0.118409,0.082438,1.03606,0.111223,0.943317,0.0600862,0.319378,-0.0673895,0.113399,1.12632,0.342163,0.922983,0.174221,0.198397,-0.27998,0.16618,0.774897,0.411535,0.763897,0.0941112,0.520526,-0.369672,0.305194,0.775618,0.219164,0.811036,0.38855,0.347805,-0.265107,0.371586,0.805143,0.12881,0.76582,0.614446,-0.0761179,0.173728,0.35335,0.661702,-0.0892552,0.972122,0.00243634,0.234389,-0.00590281,
0.75, -0.982997,2.12669,22.3169,-0.844759,0.120709,-0.136178,-1.27989,-2.92313,0.524469,0.132565,-0.084517,0.115945,0.0824375,1.03615,0.111256,0.94327,0.0602273,0.319482,-0.0674265,0.113643,1.12616,0.342153,0.923842,0.174568,0.193047,-0.280668,0.166172,0.774997,0.411497,0.763786,0.0922254,0.520859,-0.369908,0.305203,0.775479,0.219168,0.81092,0.387857,0.348718,-0.265275,0.371681,0.805353,0.128354,0.764787,0.6158,-0.0737436,0.174511,0.353323,0.661717,-0.0892583,0.972095,0.00183138,0.234499,-0.00626385,
0.783333, -0.957857,2.12924,22.3253,-0.844993,0.119474,-0.136727,-1.28949,-2.88808,0.466739,0.130548,-0.0852328,0.114688,0.0824524,1.03638,0.111331,0.943097,0.0603957,0.320108,-0.066722,0.113643,1.12616,0.342153,0.923842,0.174568,0.193047,-0.280668,0.166177,0.775109,0.41156,0.763734,0.0941737,0.520808,-0.369596,0.305193,0.775603,0.219242,0.811128,0.387248,0.349193,-0.264906,0.371507,0.805185,0.128668,0.766104,0.61402,-0.0750052,0.174466,0.353233,0.661771,-0.0892991,0.972078,0.00194876,0.234569,-0.0061392,
0.8, -0.971684,2.09534,22.379,-0.839645,0.118805,-0.136376,-1.26464,-2.8442,0.467546,0.128019,-0.0851871,0.112649,0.0824758,1.03647,0.111417,0.943016,0.0603186,0.320294,-0.067042,0.113303,1.12629,0.342657,0.922954,0.178215,0.196252,-0.279071,0.16617,0.775032,0.411593,0.763643,0.0946484,0.520831,-0.36963,0.305194,0.775621,0.219281,0.811085,0.386945,0.349228,-0.265433,0.371614,0.805255,0.128647,0.764847,0.615846,-0.0730102,0.174393,0.353196,0.661748,-0.0893154,0.972057,0.000974752,0.234652,-0.0065886,
0.816667, -0.964127,2.08066,22.4108,-0.837668,0.119997,-0.137417,-1.25652,-2.84782,0.468031,0.12808,-0.0855836,0.111443,0.0824773,1.03654,0.111505,0.942984,0.0602485,0.320415,-0.0669705,0.113538,1.1262,0.342643,0.923242,0.175752,0.197645,-0.278696,0.16617,0.775031,0.411639,0.763528,0.0946541,0.520928,-0.36973,0.305221,0.775591,0.219272,0.810953,0.38736,0.34921,-0.265255,0.371496,0.805229,0.128721,0.765573,0.615133,-0.0735597,0.173488,0.353207,0.661739,-0.0893234,0.97205,0.000588193,0.234674,-0.0068633,
0.833333, -0.930688,2.05019,22.443,-0.836458,0.118446,-0.138712,-1.24059,-2.85544,0.426334,0.12812,-0.085611,0.111104,0.0824987,1.03663,0.111594,0.942934,0.0602466,0.320601,-0.0667849,0.113582,1.12603,0.342762,0.922913,0.174003,0.197604,-0.280903,0.166202,0.774966,0.411653,0.763608,0.0946811,0.520785,-0.369759,0.30517,0.775559,0.219348,0.810866,0.387747,0.348788,-0.265509,0.371533,0.805162,0.128652,0.76598,0.614211,-0.0751444,0.174278,0.353216,0.661759,-0.0893163,0.972109,0.00219331,0.234437,-0.00617734,
0.866667, -0.909077,2.1117,22.2359,-0.835406,0.120088,-0.140609,-1.25503,-2.88963,0.463709,0.129381,-0.0858185,0.110989,0.0825108,1.03678,0.111702,0.942848,0.0604132,0.320894,-0.0664444,0.113481,1.12609,0.343012,0.924442,0.175269,0.196872,-0.275554,0.16635,0.77512,0.411737,0.763489,0.0947354,0.520849,-0.3699,0.305219,0.775618,0.219321,0.810449,0.386277,0.350022,-0.267297,0.371625,0.805448,0.12854,0.764761,0.615851,-0.0731579,0.174689,0.353188,0.661805,-0.0893431,0.972035,0.00080823,0.234735,-0.00684924,
0.891667, -0.903101,2.10589,22.2012,-0.83816,0.122269,-0.140402,-1.23843,-2.8851,0.398126,0.12996,-0.0852099,0.111198,0.0827209,1.03684,0.111548,0.941768,0.0595806,0.32422,-0.0663618,0.113486,1.12621,0.342951,0.923628,0.174575,0.1966,-0.278895,0.166689,0.774979,0.411759,0.763762,0.094263,0.521076,-0.369137,0.305386,0.775651,0.219221,0.810616,0.387406,0.349541,-0.265782,0.371748,0.805299,0.12857,0.764583,0.616381,-0.0727078,0.173784,0.35315,0.661801,-0.0893773,0.972089,0.00273946,0.234525,-0.0057701,
0.908333, -0.868746,2.1198,22.3305,-0.837488,0.120718,-0.140391,-1.22539,-2.89072,0.46995,0.131893,-0.0829693,0.111594,0.0827279,1.03687,0.111538,0.941766,0.0594915,0.324255,-0.0663134,0.113256,1.12625,0.342973,0.923847,0.175865,0.197128,-0.276983,0.166767,0.775162,0.411781,0.763488,0.094079,0.521321,-0.369403,0.305328,0.775561,0.219209,0.810443,0.389508,0.348404,-0.264729,0.371832,0.80565,0.128792,0.767587,0.612097,-0.0692749,0.177054,0.35313,0.661791,-0.0894163,0.972063,0.00237223,0.234624,-0.00619873,
